,id,type_id,sub_type_id,fixture_id,player_id,related_player_id,period_id,participant_id,addition,minute,sort_order,Unnamed: 0
1846,15674,10,,17082921,30178.0,,462009.0,102,Goal Disallowed,90,1,1846
1864,113764,10,,17082938,128736.0,,462020.0,109,Goal Disallowed,70,1,1864
1891,66467573,10,,17098149,187.0,,462568.0,102,Goal cancelled,71,1,1891
1895,66468415,10,,17098156,62511.0,,3758439.0,43,Goal cancelled,13,1,1895
1898,66468432,10,,17098156,132577.0,,462573.0,43,Goal cancelled,65,1,1898
1940,66469706,10,,17098246,1300.0,,462663.0,2930,Penalty confirmed,78,1,1940
1951,66471569,10,,17098280,127605.0,,3758685.0,102,Penalty confirmed,9,1,1951
1969,34822005,10,,17082844,129400.0,,529500.0,109,Goal Disallowed,48,1,1969
1974,66445751,10,,17082856,333594.0,,3756007.0,2930,Goal cancelled,19,1,1974
1978,34822234,10,,17082865,25120.0,,529518.0,522,Goal Disallowed,76,1,1978
2020,113764,10,,17082938,128736.0,,462020.0,109,Goal Disallowed,70,1,2020
2037,66468930,10,,17098135,3156869.0,,3758397.0,1123,Goal cancelled,6,1,2037
2046,87950033,10,,17098144,4233.0,,3758415.0,625,,17,1,2046
2061,197189,10,,17098166,32159.0,,3758459.0,43,Goal Disallowed,26,1,2061
2064,69769068,10,,17098173,177988.0,,3758473.0,109,Goal cancelled,25,1,2064
2078,66834140,10,,17669702,131955.0,,3843368.0,109,Goal cancelled,43,1,2078
2079,66834143,10,,17669702,1300.0,,3843368.0,2930,Goal cancelled,39,1,2079
2087,1355995,10,,17098203,177988.0,,462621.0,109,Goal Disallowed,49,1,2087
2088,87949514,10,,17098203,131943.0,,462621.0,109,,60,1,2088
2108,66470524,10,,17098238,177988.0,,462656.0,109,Penalty confirmed,50,1,2108
2115,66470436,10,,17098256,129696.0,,462672.0,37,Penalty confirmed,90,1,2115
2165,34822771,10,,17082889,191367.0,,3756073.0,8513,Goal Disallowed,13,1,2165
2173,66446244,10,,17082900,32159.0,,461998.0,43,Goal cancelled,90,1,2173
2193,101173,10,,17082944,1004.0,,462024.0,43,Goal Disallowed,90,1,2193
2219,66467741,10,,17098145,130107.0,,3758417.0,43,Goal cancelled,26,1,2219
2230,66468415,10,,17098156,62511.0,,3758439.0,43,Goal cancelled,13,1,2230
2233,66468432,10,,17098156,132577.0,,462573.0,43,Goal cancelled,65,1,2233
2239,197189,10,,17098166,32159.0,,3758459.0,43,Goal Disallowed,26,1,2239
2278,66469778,10,,17098227,995.0,,3758581.0,2930,Penalty confirmed,45,1,2278
2304,66472210,10,,17098299,129476.0,,9231.0,43,Goal cancelled,87,1,2304
2321,34822667,10,,17082877,1835.0,,3756049.0,37,Goal Disallowed,45,1,2321
2339,108747,10,,17082942,1835.0,,3756171.0,37,Goal Disallowed,45,1,2339
2340,109576,10,,17082942,133633.0,,462025.0,2714,Goal Disallowed,75,1,2340
2348,139027,10,,17098113,335653.0,,462535.0,8513,Goal Disallowed,58,1,2348
2353,87950344,10,,17098113,335653.0,,462535.0,8513,,89,1,2353
2420,1483797,10,,17098231,129946.0,,3758589.0,37,Goal Disallowed,30,1,2420
2428,66470465,10,,17098236,96514.0,,462653.0,37,Goal cancelled,90,1,2428
2437,66470685,10,,17098249,129769.0,,3758625.0,113,Goal cancelled,41,1,2437
2441,66470436,10,,17098256,129696.0,,462672.0,37,Penalty confirmed,90,1,2441
2470,34822005,10,,17082844,129400.0,,529500.0,109,Goal Disallowed,48,1,2470
2496,66446244,10,,17082900,32159.0,,461998.0,43,Goal cancelled,90,1,2496
2501,66445505,10,,17082866,62898.0,,3756027.0,102,Goal cancelled,17,1,2501
2517,66447423,10,,17082915,187260.0,,529558.0,2930,Goal cancelled,83,1,2517
2518,66447412,10,,17082915,31640130.0,,529558.0,613,Goal cancelled,60,1,2518
2521,66550,10,,17082936,129528.0,,3756159.0,613,Goal Disallowed,7,1,2521
2532,103553,10,,17082940,4233.0,,462022.0,625,Goal Disallowed,57,1,2532
2568,66467761,10,,17098176,340342.0,,3758479.0,113,Goal cancelled,33,1,2568
2572,66467772,10,,17098176,129225.0,,462595.0,613,Goal cancelled,52,1,2572
2587,87949682,10,,17098191,131815.0,,3758509.0,345,,8,1,2587
2595,1300716,10,,17098192,96614.0,,3758511.0,563,Goal Disallowed,9,1,2595
2598,1302660,10,,17098192,4815.0,,462608.0,613,Goal Disallowed,62,1,2598
2603,1355995,10,,17098203,177988.0,,462621.0,109,Goal Disallowed,49,1,2603
2604,87949514,10,,17098203,131943.0,,462621.0,109,,60,1,2604
2616,66470659,10,,17098220,128899.0,,3758567.0,708,Penalty confirmed,15,1,2616
2646,66472159,10,,17098295,580.0,,9862.0,625,Penalty confirmed,81,1,2646
2654,66446162,10,,17082848,100190.0,,529507.0,113,Goal cancelled,49,1,2654
2660,34822230,10,,17082864,191367.0,,461989.0,8513,Goal Disallowed,68,1,2660
2672,34822771,10,,17082889,191367.0,,3756073.0,8513,Goal Disallowed,13,1,2672
2688,34822954,10,,17082905,61806.0,,529552.0,597,Goal Disallowed,50,1,2688
2716,139027,10,,17098113,335653.0,,462535.0,8513,Goal Disallowed,58,1,2716
2721,87950344,10,,17098113,335653.0,,462535.0,8513,,89,1,2721
2730,66468019,10,,17098129,129087.0,,462548.0,8513,Goal cancelled,90,1,2730
2777,87949337,10,,17098232,27440826.0,,3758591.0,8513,,29,1,2777
2806,66471660,10,,17098284,4720.0,,1213.0,89,Goal cancelled,38,1,2806
2819,34822260,10,,17082860,130873.0,,3756015.0,2714,Goal Disallowed,20,1,2819
2822,34822261,10,,17082860,130873.0,,529515.0,2714,Goal Disallowed,58,1,2822
2829,66445190,10,,17082871,109096.0,,3756037.0,2714,Goal cancelled,56,1,2829
2841,66446145,10,,17082896,13238937.0,,529545.0,2714,Goal cancelled,56,1,2841
2858,108747,10,,17082942,1835.0,,3756171.0,37,Goal Disallowed,45,1,2858
2859,109576,10,,17082942,133633.0,,462025.0,2714,Goal Disallowed,75,1,2859
2869,87950294,10,,17098120,133633.0,,462538.0,2714,,48,1,2869
2882,166493,10,,17098140,31825.0,,3758407.0,113,Goal Disallowed,9,1,2882
2907,87949758,10,,17098175,1517.0,,3758477.0,2714,,45,1,2907
2911,87938892,10,,17668437,4491.0,,470753.0,2714,,47,1,2911
2931,1410204,10,,17098219,4491.0,,3758565.0,2714,Goal Disallowed,42,1,2931
2937,34833885,10,,17098230,4720.0,,3758587.0,89,Goal Disallowed,42,1,2937
2939,87949337,10,,17098232,27440826.0,,3758591.0,8513,,29,1,2939
2946,34833889,10,,17098255,128975.0,,3758637.0,597,Goal Disallowed,22,1,2946
2948,66471146,10,,17098270,129798.0,,462686.0,346,Goal cancelled,84,1,2948
2991,66446145,10,,17082896,13238937.0,,529545.0,2714,Goal cancelled,56,1,2991
2996,34822954,10,,17082905,61806.0,,529552.0,597,Goal Disallowed,50,1,2996
3011,87950441,10,,17082937,132266.0,,462019.0,89,,49,1,3011
3062,66468015,10,,17098180,253463.0,,3758487.0,597,Goal cancelled,14,1,3062
3094,66470602,10,,17098226,49420.0,,3758579.0,597,Goal cancelled,29,1,3094
3108,34833889,10,,17098255,128975.0,,3758637.0,597,Goal Disallowed,22,1,3108
3115,66471496,10,,17098276,186995.0,,462692.0,113,Goal cancelled,88,1,3115
3154,66446037,10,,17082891,129447.0,,529541.0,398,Goal cancelled,81,1,3154
3176,141181,10,,17098118,186321.0,,3758363.0,113,Goal Disallowed,23,1,3176
3229,66470379,10,,17098229,96704.0,,3758585.0,398,Goal cancelled,6,1,3229
3243,1630367,10,,17098250,131849.0,,3758627.0,345,Goal Disallowed,39,1,3243
3271,2037647,10,,17098296,129886.0,,9387.0,398,Goal Disallowed,60,1,3271
13,87895047,10,,18138624,219633.0,,87458.0,13,Penalty cancelled,87,1,13
20,3252714,10,,18138644,5321.0,,102778.0,78,Goal Disallowed,67,1,20
21,3254642,10,,18138644,5319.0,,102778.0,42,Goal cancelled,86,1,21
23,3253912,10,,18138644,5319.0,,102778.0,42,Goal Disallowed,86,1,23
38,3355290,10,,18138663,1415.0,,115150.0,78,Penalty cancelled,90,1,38
48,3474531,10,,18138685,4842.0,,135623.0,9,Goal Confirmed,14,1,48
57,87894263,10,,18138745,1389.0,,143019.0,8,Goal Disallowed,34,1,57
64,87894094,10,,18138754,61780.0,,150558.0,78,Penalty awarded,21,1,64
69,87894128,10,,18138754,581000.0,,150631.0,78,Card upgrade,90,1,69
82,29540556,10,,18140372,1922.0,,169796.0,1,Goal Disallowed,49,1,82
103,29686046,10,,18138816,216612.0,,190244.0,78,Goal Confirmed,5,1,103
104,29686185,10,,18138816,9611543.0,,190244.0,13,Penalty confirmed,23,1,104
111,29717864,10,,18138823,24655.0,,195845.0,78,Penalty confirmed,36,1,111
112,29717910,10,,18138823,95776.0,,195845.0,78,Goal Disallowed,40,1,112
127,29908555,10,,18138972,2461.0,,228843.0,78,Card adjusted,53,1,127
148,3057754,10,,18138618,4125.0,,80726.0,8,Goal Disallowed,27,1,148
149,3126193,10,,18138626,1389.0,,88591.0,8,Penalty awarded,45,1,149
154,3207621,10,,18138638,96099.0,,98056.0,8,Goal Confirmed,51,1,154
165,3297280,10,,18138654,4125.0,,108483.0,8,Goal confirmed,54,1,165
167,3297830,10,,18138654,96928.0,,108483.0,236,Goal Confirmed,83,1,167
175,3486195,10,,18138690,159917.0,,136974.0,8,Goal confirmed,14,1,175
178,3486870,10,,18138690,580.0,,136974.0,14,Goal Disallowed,53,1,178
184,3487012,10,,18138690,1992.0,,136974.0,14,Card upgrade,60,1,184
186,87894263,10,,18138745,1389.0,,143019.0,8,Goal Disallowed,34,1,186
191,87893779,10,,18138761,129820.0,,151943.0,8,Goal Confirmed,5,1,191
192,87893780,10,,18138761,1261.0,,151943.0,1,Card reviewed,9,1,192
223,29654710,10,,18138975,1078.0,,184421.0,8,Card upgrade,77,1,223
234,29687531,10,,18138814,73147.0,,190386.0,18,Goal Confirmed,43,1,234
236,29687511,10,,18138814,537121.0,,190386.0,18,Card adjusted,32,1,236
247,29746619,10,,18458438,159917.0,,200199.0,8,Goal cancelled,78,1,247
255,29766086,10,,18138992,159917.0,,203061.0,8,Penalty confirmed,86,1,255
261,29844087,10,,18465557,896225.0,,217927.0,8,Card adjusted,47,1,261
265,29965989,10,,18138982,1389.0,,238065.0,8,Penalty cancelled,34,1,265
269,30010101,10,,18471702,1920.0,,244597.0,8,Goal confirmed,69,1,269
275,3080389,10,,18138613,16827155.0,,83154.0,19,Penalty cancelled,41,1,275
283,3111152,10,,18138627,448389.0,,85919.0,9,Goal Confirmed,14,1,283
290,3242114,10,,18138645,1148.0,,101643.0,27,Penalty cancelled,69,1,290
301,3355290,10,,18138663,1415.0,,115150.0,78,Penalty cancelled,90,1,301
309,87894466,10,,18138683,95334.0,,134053.0,19,Penalty awarded,45,1,309
320,3601463,10,,18138752,31739.0,,151774.0,19,Goal cancelled,74,1,320
322,3599256,10,,18138752,16827155.0,,151544.0,19,Goal Disallowed,7,1,322
334,87892431,10,,18140374,1494446.0,,170073.0,19,Goal confirmed,17,1,334
336,87892459,10,,18140374,205411.0,,170087.0,14,Penalty awarded,68,1,336
337,87893406,10,,18138783,219633.0,,174229.0,13,Goal Disallowed,44,1,337
339,87893414,10,,18138783,219633.0,,174237.0,13,Goal Disallowed,58,1,339
343,29605182,10,,18138792,97811.0,,176836.0,19,Goal cancelled,59,1,343
350,87892810,10,,18138971,16827155.0,,182339.0,19,Goal Confirmed,43,1,350
362,29674744,10,,18138985,1494446.0,,187677.0,19,Goal Confirmed,90,1,362
364,29684227,10,,18138812,96353.0,,189777.0,9,Penalty confirmed,54,1,364
365,29684017,10,,18138812,26823.0,,189777.0,19,Penalty confirmed,10,1,365
382,29746619,10,,18458438,159917.0,,200199.0,8,Goal cancelled,78,1,382
399,29932775,10,,18138842,1362.0,,231913.0,19,Penalty confirmed,38,1,399
400,29930667,10,,18138842,95334.0,,232243.0,19,Goal cancelled,13,1,400
401,67575469,10,,18138842,31609.0,,232243.0,236,Goal cancelled,90,1,401
403,29972353,10,,18138802,7144.0,,238603.0,29,Goal cancelled,6,1,403
408,67572463,10,,18138621,1396.0,,83846.0,42,Card upgrade,39,1,408
414,3125439,10,,18138629,96826.0,,86311.0,33,Penalty awarded,42,1,414
415,3125440,10,,18138629,581086.0,,87459.0,33,Goal cancelled,80,1,415
420,3252714,10,,18138644,5321.0,,102778.0,78,Goal Disallowed,67,1,420
421,3254642,10,,18138644,5319.0,,102778.0,42,Goal cancelled,86,1,421
423,3253912,10,,18138644,5319.0,,102778.0,42,Goal Disallowed,86,1,423
431,3295365,10,,18138659,914.0,,108059.0,27,Goal Disallowed,90,1,431
447,87893977,10,,18138758,5321.0,,151757.0,42,Goal Disallowed,67,1,447
453,87893384,10,,18138778,205944.0,,167930.0,25,Goal Confirmed,62,1,453
458,87893327,10,,18138782,11705406.0,,173058.0,15,Goal Disallowed,45,1,458
469,29673648,10,,18138983,186299.0,,187605.0,9,Penalty awarded,13,1,469
475,29700442,10,,18452177,10601.0,,192656.0,42,Goal cancelled,55,1,475
490,29948863,10,,18138851,160834.0,,235550.0,29,Goal Confirmed,67,1,490
498,35414685,10,,18138824,96642.0,,246481.0,27,Goal cancelled,21,1,498
524,3242632,10,,18138649,1029.0,,101657.0,25,Goal confirmed,81,1,524
532,3295022,10,,18138662,1029.0,,108068.0,25,Goal Disallowed,87,1,532
541,87894360,10,,18138688,1029.0,,135065.0,25,Goal confirmed,14,1,541
553,3601463,10,,18138752,31739.0,,151774.0,19,Goal cancelled,74,1,553
555,3599256,10,,18138752,16827155.0,,151544.0,19,Goal Disallowed,7,1,555
560,87893626,10,,18138770,185579.0,,159164.0,25,Goal Disallowed,9,1,560
562,87893641,10,,18138770,26031.0,,159440.0,14,Goal Confirmed,51,1,562
567,87893384,10,,18138778,205944.0,,167930.0,25,Goal Confirmed,62,1,567
582,67574765,10,,18138793,9274.0,,175975.0,236,Goal Confirmed,85,1,582
584,29678293,10,,18138811,1592.0,,188542.0,1,Penalty confirmed,57,1,584
585,29678251,10,,18138811,1592.0,,188542.0,1,Goal Disallowed,50,1,585
589,29700442,10,,18452177,10601.0,,192656.0,42,Goal cancelled,55,1,589
597,29749854,10,,18138998,5640884.0,,200597.0,33,Goal Confirmed,74,1,597
599,29749695,10,,18138998,5640884.0,,200597.0,33,Goal Confirmed,52,1,599
600,29837376,10,,18138962,191301.0,,216116.0,25,Penalty confirmed,45,1,600
640,87894849,10,,18138652,4341.0,,100873.0,236,Goal Disallowed,30,1,640
664,3558710,10,,18138751,163190.0,,146875.0,29,Penalty cancelled,74,1,664
666,3558181,10,,18138751,52868.0,,146853.0,29,Goal Disallowed,16,1,666
669,87894038,10,,18138756,1108.0,,150346.0,51,Goal confirmed,61,1,669
670,87894041,10,,18138756,13590962.0,,150346.0,29,Penalty cancelled,70,1,670
682,87892389,10,,18140373,160217.0,,169791.0,29,Card reviewed,57,1,682
693,87893139,10,,18138800,96353.0,,176351.0,9,Penalty confirmed,64,1,693
710,29724444,10,,18138831,3043.0,,196535.0,29,Goal Confirmed,61,1,710
713,29723590,10,,18138831,13590962.0,,196303.0,29,Penalty confirmed,35,1,713
716,29757694,10,,18138990,4241.0,,201573.0,29,Goal Disallowed,90,1,716
721,35416263,10,,18138990,4241.0,,201573.0,29,Goal cancelled,90,1,721
744,29948863,10,,18138851,160834.0,,235550.0,29,Goal Confirmed,67,1,744
751,29972353,10,,18138802,7144.0,,238603.0,29,Goal cancelled,6,1,751
757,87895049,10,,18138617,5141.0,,81106.0,13,Penalty awarded,27,1,757
776,3207621,10,,18138638,96099.0,,98056.0,8,Goal Confirmed,51,1,776
786,3293506,10,,18138658,80655.0,,108096.0,1,Goal Disallowed,53,1,786
813,87893977,10,,18138758,5321.0,,151757.0,42,Goal Disallowed,67,1,813
835,117800603,10,,18140370,3344.0,,169301.0,71,Penalty awarded,90,1,835
846,29603464,10,,18138796,5149.0,,176814.0,71,Penalty confirmed,27,1,846
849,29604833,10,,18138796,31837.0,,176814.0,18,Penalty awarded,56,1,849
850,29606371,10,,18138796,31837.0,,176814.0,18,Penalty confirmed,90,1,850
858,29627007,10,,18138968,336133.0,,179914.0,9,Goal Disallowed,61,1,858
859,87892810,10,,18138971,16827155.0,,182339.0,19,Goal Confirmed,43,1,859
867,29705223,10,,18452194,1452.0,,193774.0,1,Goal Confirmed,35,1,867
875,29733487,10,,18138830,25063.0,,197832.0,71,Goal Disallowed,75,1,875
897,35415156,10,,18138846,1716.0,,234955.0,71,Goal Confirmed,55,1,897
901,29965989,10,,18138982,1389.0,,238065.0,8,Penalty cancelled,34,1,901
923,3187713,10,,18138636,1494245.0,,95710.0,51,Penalty confirmed,75,1,923
950,87894398,10,,18138687,4536500.0,,135334.0,51,Goal Disallowed,88,1,950
956,3530689,10,,18138746,5329.0,,143331.0,9,Goal Disallowed,60,1,956
957,35413383,10,,18138746,5329.0,,143331.0,9,Goal Disallowed,61,1,957
963,87894038,10,,18138756,1108.0,,150346.0,51,Goal confirmed,61,1,963
964,87894041,10,,18138756,13590962.0,,150346.0,29,Penalty cancelled,70,1,964
976,87893512,10,,18138777,225000.0,,166472.0,15,Red card cancelled,74,1,976
985,117800603,10,,18140370,3344.0,,169301.0,71,Penalty awarded,90,1,985
1004,87892602,10,,18138986,4313.0,,187680.0,6,Goal Confirmed,75,1,1004
1009,29685623,10,,18138815,1592.0,,189977.0,1,Penalty confirmed,45,1,1009
1015,29717864,10,,18138823,24655.0,,195845.0,78,Penalty confirmed,36,1,1015
1016,29717910,10,,18138823,95776.0,,195845.0,78,Goal Disallowed,40,1,1016
1021,29766086,10,,18138992,159917.0,,203061.0,8,Penalty confirmed,86,1,1021
1026,29862952,10,,18140175,96950.0,,221274.0,51,Goal cancelled,43,1,1026
1031,29897335,10,,18138832,15665.0,,223614.0,236,Penalty confirmed,16,1,1031
1033,29932015,10,,18138845,24288.0,,232227.0,18,Goal Disallowed,76,1,1033
1060,3252715,10,,18138651,580.0,,102636.0,14,Goal Confirmed,35,1,1060
1061,3254769,10,,18138651,204697.0,,102772.0,1,Penalty awarded,90,1,1061
1069,3346693,10,,18138669,220040.0,,113845.0,13,Goal Disallowed,85,1,1069
1073,3486195,10,,18138690,159917.0,,136974.0,8,Goal confirmed,14,1,1073
1076,3486870,10,,18138690,580.0,,136974.0,14,Goal Disallowed,53,1,1076
1082,3487012,10,,18138690,1992.0,,136974.0,14,Card upgrade,60,1,1082
1085,87894159,10,,18138749,580.0,,143655.0,14,Goal cancelled,48,1,1085
1092,87893626,10,,18138770,185579.0,,159164.0,25,Goal Disallowed,9,1,1092
1094,87893641,10,,18138770,26031.0,,159440.0,14,Goal Confirmed,51,1,1094
1107,87892431,10,,18140374,1494446.0,,170073.0,19,Goal confirmed,17,1,1107
1109,87892459,10,,18140374,205411.0,,170087.0,14,Penalty awarded,68,1,1109
1128,29709611,10,,18452189,1450.0,,194637.0,15,Goal confirmed,51,1,1128
1134,29744706,10,,18138960,20333643.0,,199559.0,14,Goal Confirmed,63,1,1134
1136,29757353,10,,18138996,1878.0,,201402.0,14,Goal Confirmed,90,1,1136
1141,29857459,10,,18140174,95807.0,,220554.0,14,Goal Disallowed,13,1,1141
1150,29908555,10,,18138972,2461.0,,228843.0,78,Card adjusted,53,1,1150
1161,35415156,10,,18138846,1716.0,,234955.0,71,Goal Confirmed,55,1,1161
1184,87894849,10,,18138652,4341.0,,100873.0,236,Goal Disallowed,30,1,1184
1194,3297280,10,,18138654,4125.0,,108483.0,8,Goal confirmed,54,1,1194
1196,3297830,10,,18138654,96928.0,,108483.0,236,Goal Confirmed,83,1,1196
1209,87894201,10,,18138743,96642.0,,143017.0,27,Goal Disallowed,15,1,1209
1215,87894017,10,,18138753,529689.0,,150317.0,236,Goal Disallowed,50,1,1215
1221,87893460,10,,18138773,529689.0,,167728.0,236,Penalty awarded,22,1,1221
1240,67574765,10,,18138793,9274.0,,175975.0,236,Goal Confirmed,85,1,1240
1250,87892974,10,,18138803,186299.0,,189125.0,9,Goal Confirmed,87,1,1250
1251,87892975,10,,18138803,186299.0,,189125.0,9,Goal Disallowed,88,1,1251
1258,29744706,10,,18138960,20333643.0,,199559.0,14,Goal Confirmed,63,1,1258
1261,29757694,10,,18138990,4241.0,,201573.0,29,Goal Disallowed,90,1,1261
1266,35416263,10,,18138990,4241.0,,201573.0,29,Goal cancelled,90,1,1266
1272,29897335,10,,18138832,15665.0,,223614.0,236,Penalty confirmed,16,1,1272
1275,29932775,10,,18138842,1362.0,,231913.0,19,Penalty confirmed,38,1,1275
1276,29930667,10,,18138842,95334.0,,232243.0,19,Goal cancelled,13,1,1276
1277,67575469,10,,18138842,31609.0,,232243.0,236,Goal cancelled,90,1,1277
1283,3028516,10,,18138609,1261.0,,77795.0,1,Goal confirmed,18,1,1283
1285,3064776,10,,18138614,1094.0,,81510.0,15,Penalty awarded,59,1,1285
1286,3065516,10,,18138614,1065.0,,81510.0,20,Penalty cancelled,76,1,1286
1299,3125441,10,,18138628,32508.0,,87420.0,20,Penalty cancelled,76,1,1299
1301,3125442,10,,18138628,2951.0,,87420.0,65,Penalty awarded,90,1,1301
1314,3295022,10,,18138662,1029.0,,108068.0,25,Goal Disallowed,87,1,1314
1320,3440881,10,,18138679,997.0,,132030.0,6,Goal confirmed,22,1,1320
1325,3442387,10,,18138679,1744.0,,132121.0,6,Penalty cancelled,80,1,1325
1333,87894398,10,,18138687,4536500.0,,135334.0,51,Goal Disallowed,88,1,1333
1345,87894094,10,,18138754,61780.0,,150558.0,78,Penalty awarded,21,1,1345
1350,87894128,10,,18138754,581000.0,,150631.0,78,Card upgrade,90,1,1350
1360,29533863,10,,18140375,1310.0,,169248.0,20,Penalty awarded,59,1,1360
1376,87892711,10,,18138973,971.0,,184167.0,9,Goal confirmed,64,1,1376
1385,68584695,10,,18452191,12518.0,,192643.0,232,Goal confirmed,59,1,1385
1404,29893464,10,,18138838,1494447.0,,226319.0,20,Penalty cancelled,32,1,1404
1407,29894673,10,,18138838,12145.0,,226319.0,15,Goal Disallowed,62,1,1407
1425,3063936,10,,18138619,448389.0,,81078.0,9,Goal Disallowed,16,1,1425
1426,67572218,10,,18138619,911.0,,81405.0,9,Card reviewed,74,1,1426
1433,3125439,10,,18138629,96826.0,,86311.0,33,Penalty awarded,42,1,1433
1434,3125440,10,,18138629,581086.0,,87459.0,33,Goal cancelled,80,1,1434
1440,3242632,10,,18138649,1029.0,,101657.0,25,Goal confirmed,81,1,1440
1444,3291764,10,,18138657,129245.0,,107661.0,13,Penalty awarded,27,1,1444
1468,117800802,10,,18138686,31837.0,,134675.0,18,Penalty awarded,82,1,1468
1470,117800805,10,,18138686,537121.0,,134675.0,18,Penalty confirmed,84,1,1470
1480,87894017,10,,18138753,529689.0,,150317.0,236,Goal Disallowed,50,1,1480
1491,29533863,10,,18140375,1310.0,,169248.0,20,Penalty awarded,59,1,1491
1504,29674744,10,,18138985,1494446.0,,187677.0,19,Goal Confirmed,90,1,1504
1516,29714107,10,,18138977,1592.0,,195302.0,1,Goal cancelled,84,1,1516
1523,29749854,10,,18138998,5640884.0,,200597.0,33,Goal Confirmed,74,1,1523
1525,29749695,10,,18138998,5640884.0,,200597.0,33,Goal Confirmed,52,1,1525
1533,29862952,10,,18140175,96950.0,,221274.0,51,Goal cancelled,43,1,1533
1545,87895049,10,,18138617,5141.0,,81106.0,13,Penalty awarded,27,1,1545
1559,87895047,10,,18138624,219633.0,,87458.0,13,Penalty cancelled,87,1,1559
